pub_rep,researcher,title_paper,listed_species,year,listed_sp_stage,prey_diet_item,prey_diet_binomial,prey_sp_stage,method,prey_ecosystem,prey_phylum,prey_class,prey_functional_group,prey_provenance,method_simple_1,method_simple_2
30,jb,Competition and Patterns of Resource Use by Two Sympatric Raptors,Buteo swainsoni,1999,NA,black-tailed jackrabbit,Lepus californicus,juvenile,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
30,jb,Competition and Patterns of Resource Use by Two Sympatric Raptors,Buteo swainsoni,1999,NA,desert cottontail,Sylvilagus audubonii,adult,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
30,jb,Competition and Patterns of Resource Use by Two Sympatric Raptors,Buteo swainsoni,1999,NA,desert cottontail,Sylvilagus audubonii,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
31,jb,"Monocrotophos-Induced Mass Mortality of Swainson's Hawks in Argentina, 1995-96",Buteo swainsoni,1999,NA,vagrant grasshopper,Schistocerca nitens,unreported,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,black-tailed jackrabbit,Lepus californicus,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,california vole,Microtus californicus,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,desert woodrat,Neotoma lepida,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,desert woodrat,Neotoma lepida,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,california ground squirrel,Otospermophilus beecheyi,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,western fence lizard,Sceloporus occidentalis,unreported,"prey remains, castings",terrestrial,vertebrate,reptilia,insectivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,desert cottontail,Sylvilagus audubonii,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,botta's pocket gopher,Thomomys bottae,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
32,jb,Ecological Relationships Between Nesting Swainson's and Red-Tailed Hawks in Southeastern Idaho,Buteo swainsoni,1999,juvenile,mourning dove,Zenaida macroura,unreported,"prey remains, castings",terrestrial,vertebrate,aves,granivore,native,prey remains,castings
33,jb,Wintering Swainson's Hawks in Argentina: Food and Age Segregation,Buteo swainsoni,1993,adult,green darner,Anax junius,unreported,castings,terrestrial,invertebrate,insecta,insectivore,native,castings,none
33,jb,Wintering Swainson's Hawks in Argentina: Food and Age Segregation,Buteo swainsoni,1993,adult,neohelice,Neohelice granulata,roadkill,castings,terrestrial,invertebrate,malacostraca,detritivore,introduced,castings,none
33,jb,Wintering Swainson's Hawks in Argentina: Food and Age Segregation,Buteo swainsoni,1993,adult,tawny mole cricket,Neoscapteriscus vicinus,unreported,castings,terrestrial,invertebrate,insecta,herbivore,introduced,castings,none
33,jb,Wintering Swainson's Hawks in Argentina: Food and Age Segregation,Buteo swainsoni,1993,adult,blue-eyed darner,Rhionaeschna bonariensis,adult,castings,terrestrial,invertebrate,insecta,insectivore,introduced,castings,none
34,jb,Grasshopper Consumption and Summer Flocks of Nonbreeding Swainson's Hawks,Buteo swainsoni,1987,adult,devastating grasshopper,Melanoplus devastator,unreported,castings,terrestrial,invertebrate,insecta,herbivore,native,castings,none
34,jb,Grasshopper Consumption and Summer Flocks of Nonbreeding Swainson's Hawks,Buteo swainsoni,1987,adult,mountain vole,Microtus montanus,unreported,NA,terrestrial,vertebrate,mammalia,herbivore,native,observation,none
34,jb,Grasshopper Consumption and Summer Flocks of Nonbreeding Swainson's Hawks,Buteo swainsoni,1987,adult,desert broad-nosed weevil,Ophryastes desertus,unreported,NA,terrestrial,invertebrate,insecta,herbivore,native,observation,none
35,jb,Swainson's Hawks Preying on Fall Armyworms,Buteo swainsoni,1973,juvenile,fall armyworms,Spodoptera frugiperda,unreported,observation,terrestrial,invertebrate,insecta,herbivore,native,observation,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,western honey bee,Apis mellifera,unreported,castings,terrestrial,invertebrate,insecta,herbivore,introduced,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,little striped whiptail,Aspidoscelis inornatus,unreported,castings,terrestrial,vertebrate,reptilia,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,rusty-rumped whiptail,Aspidoscelis scalaris,unreported,castings,terrestrial,vertebrate,reptilia,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,scaled quail,Callipepla squamata,unreported,castings,terrestrial,vertebrate,aves,omnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,tumblebug,Canthon simplex,unreported,castings,terrestrial,invertebrate,insecta,detritivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,tiger beetle,Cicindela willistoni,unreported,castings,terrestrial,invertebrate,insecta,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,greater earless lizard,Cophosaurus texanus,unreported,castings,terrestrial,vertebrate,reptilia,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,sidewinder,Crotalus cerastes,unreported,castings,terrestrial,vertebrate,reptilia,carnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,death-feigning beetle,Cryptoglossa muricata,unreported,castings,terrestrial,invertebrate,insecta,omnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,common walkingstick,Diapheromera femorata,unreported,castings,terrestrial,invertebrate,insecta,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,scarab beetle,Diplotaxis moerens,unreported,castings,terrestrial,invertebrate,insecta,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,merriam's kangaroo rat,Dipodomys merriami,unreported,castings,terrestrial,vertebrate,mammalia,granivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,windscorpion,Eremochelis kastoni,unreported,castings,terrestrial,invertebrate,arachnida,carnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,american kestrel,Falco sparveirus,unreported,castings,terrestrial,vertebrate,aves,carnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,greater roadrunner,Geococcyx californianus,unreported,castings,terrestrial,vertebrate,aves,carnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,western earless lizard,Holbrookia maculata,unreported,castings,terrestrial,vertebrate,reptilia,invertivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,western black widdow,Latrodectus hesperus,unreported,castings,terrestrial,invertebrate,arachnida,carnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,black-tailed jackrabbit,Lepus californicus,unreported,castings,terrestrial,vertebrate,mammalia,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,desert blister beetle,Lytta magister,unreported,castings,terrestrial,invertebrate,insecta,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,california whipsnake,Masticophis lateralis,unreported,castings,terrestrial,vertebrate,reptilia,carnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,northern mockingbird,Mimus polyglottos,unreported,castings,terrestrial,vertebrate,aves,omnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,brown-headed cowbird,Molothrus ater,unreported,castings,terrestrial,vertebrate,aves,omnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,brown-crested flycatcher,Myiarchus tyrannulus,unreported,castings,terrestrial,vertebrate,aves,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,white-throated woodrat,Neotoma albigula,unreported,castings,terrestrial,vertebrate,mammalia,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,desert broad-nosed weevil,Ophryastes desertus,unreported,castings,terrestrial,invertebrate,insecta,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,northern phainopepla,Phainopepla nitens,unreported,castings,terrestrial,vertebrate,aves,omnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,Texas horned lizard,Phrynosoma cornutum,unreported,castings,terrestrial,vertebrate,reptilia,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,june beetle,Phyllophaga errans,unreported,castings,terrestrial,invertebrate,insecta,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,gopher snake,Pituophis melanoleucus,unreported,castings,terrestrial,vertebrate,reptilia,carnivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,black-tailed gnatcatcher,Polioptila melanura,unreported,castings,terrestrial,vertebrate,aves,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,couch's spadefoot,Scaphiopus couchii,unreported,castings,terrestrial,vertebrate,amphibia,insectivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,vagrant grasshopper,Schistocerca nitens,unreported,castings,terrestrial,invertebrate,insecta,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,hispid cotton rat,Sigmodon hispidus,unreported,castings,terrestrial,vertebrate,mammalia,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,desert cottontail,Sylvilagus audubonii,unreported,castings,terrestrial,vertebrate,mammalia,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,painted lady butterfly,Vanessa cardui,unreported,castings,terrestrial,invertebrate,insecta,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,spotted ground squirrel,Xerospermophilus spilosoma,unreported,castings,terrestrial,vertebrate,mammalia,herbivore,native,castings,none
36,jb,"Breeding Success, Nest-Site Characteristics, and Diet of Swainson's Hawk (Buteo Swainsoni) in a Stable Population in Northern Mexico",Buteo swainsoni,1999,NA,white-winged dove,Zenaida asiatica,unreported,castings,terrestrial,vertebrate,aves,granivore,native,castings,none
